time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220414-151014,,,,,,,,0.0,0,,,,,,,,
20220414-151024,39180.398744065315,656.1279519701202,-970.6425316835521,453.688869583857,,,,0.0,0,,,,,,,,
20220414-151034,79.24011669047104,653.5270244967251,-7.356575348893557,449.7874783737643,,,,0.0,0,,,,,,,,
20220414-151044,72.42815769359368,653.5270244967251,-25.415079818458253,450.65445419822936,-140.94,27.67,68724.34,0.0,0,,,,,,,,
20220414-151054,51.14078405199507,653.0935365844925,-26.9171174238636,450.65445419822936,-140.94,27.67,68724.34,0.0,0,,,,,,,,
20220414-151104,82.56094474745623,653.0935365844925,-42.0839434411846,449.7874783737643,-140.94,27.67,68724.34,0.0,0,,,,,,,,
20220414-151114,437.7194784410676,653.0935365844925,3.757136379789472,451.5214300226944,-140.94,29.43,68604.65,0.0,0,,,,,,,,
20220414-151124,228.7626301722412,653.0935365844925,13.038430779488408,450.22096628599684,-140.94,29.43,68604.65,0.0,0,,,,,,,,
20220414-151134,121.90001541512174,653.0935365844925,3.3382006048299218,450.65445419822936,-140.94,29.43,68604.65,0.0,0,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151144,84.26393804938925,651.793072847795,9.598391415011065,451.5214300226944,-140.94,27.82,68656.78,0.0,0,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151154,65.78649447419593,652.2265607600275,-9.94171411861089,450.65445419822936,-140.94,27.82,68656.78,0.0,0,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151204,74.64204543339292,652.2265607600275,-11.872904437382203,451.0879421104619,-140.94,27.82,68656.78,0.0,0,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151214,156.64100772028178,653.9605124089576,-59.60430371487746,449.3539904615318,-140.94,27.79,68615.65,0.0,0,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151224,263.84421403236047,652.66004867226,-23.330620990691386,450.22096628599684,-140.94,27.79,68615.65,0.0,0,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151234,153.91621843718895,653.0935365844925,-3.60659191400714,451.0879421104619,-140.94,27.79,68615.65,0.0,0.1015,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151244,88.60656208753426,653.0935365844925,-13.933522780007479,452.82189375939197,-140.94,27.94,68556.7,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151254,47.649656664816575,653.5270244967251,-3.0650411098065433,450.22096628599684,-140.94,27.94,68556.7,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151304,103.2522760624488,652.66004867226,-10.258470517499063,450.65445419822936,-140.94,27.94,68556.7,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151314,99.16509924323691,653.9605124089576,-0.9431158076722568,450.22096628599684,-140.94,27.77,68694.11,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151324,76.08958441096547,653.5270244967251,-13.855184555211508,450.65445419822936,-140.94,27.77,68694.11,0.0,0.169,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151334,73.0242035729134,651.793072847795,-10.76255529142145,450.65445419822936,-140.94,27.77,68694.11,0.0,0.1917,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151344,73.0242035729134,651.793072847795,-10.76255529142145,450.65445419822936,-140.94,27.77,68694.11,0.0,0.1917,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151354,71.40636171243386,653.0935365844925,-6.77755895850396,451.5214300226944,-140.94,27.73,68662.6,0.0,0.1804,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151404,37.77231327717345,653.0935365844925,-13.330663684030242,450.22096628599684,-140.94,27.73,68662.6,0.0,0.1917,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151414,83.83818794754916,652.2265607600275,-12.203284605050158,449.3539904615318,-140.94,27.78,68641.47,0.0,0.1804,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151424,65.87164591564942,652.66004867226,-15.292508592779086,450.22096628599684,-140.94,27.78,68641.47,0.0,0.1917,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151434,76.00444007493934,653.5270244967251,1.7169543564676815,449.7874783737643,-140.94,27.78,68641.47,0.0,0.1804,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151444,76.00444007493934,653.5270244967251,1.7169543564676815,449.7874783737643,-140.94,27.78,68641.47,0.0,0.1804,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151454,69.02217819515499,653.0935365844925,-20.902156450119946,450.65445419822936,-140.94,27.68,68675.63,0.0,0.1804,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151504,62.63596930011772,653.0935365844925,-7.683549796411171,450.65445419822936,-140.94,27.68,68675.63,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151514,84.26393804938925,652.66004867226,-25.28224740672158,451.0879421104619,-140.94,27.71,68624.14,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151524,67.57463921758244,652.66004867226,-11.688981338409121,449.3539904615318,-140.94,27.71,68624.14,0.0,0.1804,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151534,58.63394036964564,652.2265607600275,-13.94714654878726,449.7874783737643,-140.94,27.71,68624.14,0.0,0.1917,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151544,69.95882273486131,653.0935365844925,-4.080022986130416,449.7874783737643,-140.94,27.67,68682.59,0.0,0.1917,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151554,77.79257771289849,652.2265607600275,-17.92192527716452,450.22096628599684,-140.94,27.67,68682.59,0.0,0.1804,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151604,72.17271047466056,652.66004867226,-11.174678959946505,450.22096628599684,-140.94,27.67,68682.59,0.0,0.1917,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151614,69.19248107806197,652.2265607600275,-10.418551354973715,449.7874783737643,-140.94,27.68,68589.34,0.0,0.1917,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151624,66.80829045535575,652.66004867226,-32.094206403598946,451.5214300226944,-140.94,27.68,68589.34,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151634,53.61011901072743,651.793072847795,-18.242086952113823,450.65445419822936,-140.94,27.68,68589.34,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151644,80.60251133201746,653.0935365844925,-16.866071206322886,451.5214300226944,-140.94,27.73,68649.44,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151654,56.505204071299886,653.9605124089576,-8.119514838256237,451.0879421104619,-140.94,27.73,68649.44,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151704,97.71756026566436,652.2265607600275,-17.07383567861598,452.38840584715945,-140.94,27.73,68649.44,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151714,85.3708783665752,653.0935365844925,-9.740761086618477,451.5214300226944,-140.94,27.85,68613.51,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151724,83.07184629074982,651.3595849355625,-19.178731491820145,451.0879421104619,-140.94,27.85,68613.51,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151734,63.91321250021065,652.66004867226,-23.323808662212286,449.7874783737643,-140.94,27.85,68613.51,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151744,67.74493499506207,651.793072847795,-9.338855910812072,449.7874783737643,-140.94,27.77,68611.86,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151754,77.707426271445,653.0935365844925,-11.53571282941357,451.5214300226944,-140.94,27.77,68611.86,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151804,91.24619282374624,651.793072847795,-17.445087152623273,451.9549179349269,-140.94,27.77,68611.86,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151814,44.66942371550431,650.9260970233299,0.6304468613826941,450.22096628599684,-140.94,27.66,68599.59,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151824,95.16307386547851,653.0935365844925,5.20127141356852,452.38840584715945,-140.94,27.66,68599.59,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151834,65.53104725526282,652.2265607600275,-12.44851510762146,450.65445419822936,-140.94,27.66,68599.59,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151844,77.79257771289849,652.66004867226,-20.752294105363944,450.22096628599684,-140.94,27.65,68597.44,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151854,60.16663434138536,652.2265607600275,-16.637869748592493,449.7874783737643,-140.94,27.65,68597.44,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151904,68.17068509690216,652.66004867226,-23.5996928665827,450.22096628599684,-140.94,27.65,68597.44,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151914,72.85390779543377,652.2265607600275,-21.04180119033572,450.22096628599684,-140.94,27.78,68626.54,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151924,61.188423217117816,652.2265607600275,-15.030247269010033,451.5214300226944,-140.94,27.78,68626.54,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151934,55.483408090140074,652.2265607600275,-25.88851089058153,451.0879421104619,-140.94,27.78,68626.54,0.0,0.0902,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
20220414-151944,63.82806105875716,652.66004867226,-11.53230666517402,450.65445419822936,-140.94,27.8,68688.79,0.0,0.0789,700.0,4000.0,-2500.0,4000.0,0.0,0.0,0.0,0.0
