time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220511-175118,,,,,,,,0.0,0.89112,,,,,,,,
20220511-175128,608.6780217628984,46.68951092412499,17.149789144355054,-3.9625169812040895,,,,0.0,0.19176,,,,,,,,
20220511-175138,585.3675020262017,57.31957131160925,8.010408336645014,-3.9693288655939796,,,,0.0,0.18048,,,,,,,,
20220511-175148,585.3675020262017,57.31957131160925,8.010408336645014,-3.9693288655939796,24.54,35.29,98712.16,0.0,0.19176,,,,,,,,
20220511-175158,647.0838229688525,49.74467415763684,16.116642242991475,-3.9522989325746494,24.54,35.29,98712.16,0.0,0.19176,,,,,,,,
20220511-175208,596.0928888271155,45.11935358664232,20.755868135324818,-3.9761407499838697,24.54,35.29,98712.16,0.0,0.18048,,,,,,,,
