time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220426-175514,,,,,,,,0.0,0.1917,,,,,,,,
20220426-175524,299.2664178691484,-67.51979952923648,7.123837519884546,1.0422297469503405,,,,0.0,0.1804,,,,,,,,
20220426-175534,299.2664178691484,-67.51979952923648,7.123837519884546,1.0422297469503405,,,,0.0,0.1917,,,,,,,,
20220426-175544,299.2664178691484,-67.51979952923648,7.123837519884546,1.0422297469503405,,,,0.0,0.8798,,,,,,,,
20220426-175554,299.2664178691484,-67.51979952923648,7.123837519884546,1.0422297469503405,,,,0.0,0.0902,,,,,,,,
20220426-175604,299.2664178691484,-67.51979952923648,7.123837519884546,1.0422297469503405,27.18,31.54,98746.16,0.0,0.0902,,,,,,,,
