time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220420-153033,16.66545834666522,8.232253101425613,15.24857040635652,15.016963672564998,24.83,23.25,99753.41,0.0,0.8911,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-153043,14.110973722836206,19.88070330583014,-33.91334146840563,-93.57588481861967,24.83,23.25,99753.41,0.0,0.8911,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-153053,-249.4028592536779,-212.05289613135392,-51.01816924479863,33.60680267405769,24.83,23.25,99753.41,0.0,0.8911,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-153103,-249.4028592536779,-212.05289613135392,-51.01816924479863,33.60680267405769,24.88,26.87,99745.12,0.0,0.8798,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-153113,81.79460309065689,79.04257159907502,69.890703002784,47.32949321351043,24.88,26.87,99745.12,0.0,0.8911,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-153123,81.79460309065689,79.04257159907502,69.890703002784,47.32949321351043,24.88,26.87,99745.12,0.0,0.8798,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-153133,81.79460309065689,79.04257159907502,69.890703002784,47.32949321351043,24.88,26.87,99745.12,0.0,0.8798,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-153143,81.79460309065689,79.04257159907502,69.890703002784,47.32949321351043,24.88,26.87,99745.12,0.0,0.8911,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-153153,81.79460309065689,79.04257159907502,69.890703002784,47.32949321351043,24.88,26.87,99745.12,0.0,0.8911,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-153203,81.79460309065689,79.04257159907502,69.890703002784,47.32949321351043,24.88,26.87,99745.12,0.0,0.8911,200.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
