time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220420-154148,-25.834356875975573,489.47674713417655,-5.91699443712e+20,2.766017789030113e+37,135.35,488.58,13757475.13,0.0,0.1917,,,,,,,,
20220420-154158,84343165.15922546,-8268205.4489851,1.0665703473687613e+29,-4768.399321619654,135.35,488.58,13757475.13,0.0,0.1804,,,,,,,,
20220420-154208,84343165.15922546,-8268205.4489851,1.0665703473687613e+29,-4768.399321619654,135.35,488.58,13757475.13,0.0,0.1917,,,,,,,,
20220420-154218,84343165.15922546,-8268205.4489851,1.0665703473687613e+29,-4768.399321619654,135.35,488.58,13757475.13,0.0,0.1917,,,,,,,,
20220420-154228,84343165.15922546,-8268205.4489851,1.0665703473687613e+29,-4768.399321619654,43.44,459.06,32040824.68,0.0,0.1804,,,,,,,,
20220420-154238,3.2355981541260026e-33,-2.3071240924153775e+41,8.283131274562567e-31,3.5873240686715317e-34,43.44,459.06,32040824.68,0.0,0.1917,,,,,,,,
20220420-154248,1.9726221717165516e-13,7.914202975227435e-27,0.1918927933219905,2.576905457122861e-26,43.44,459.06,32040824.68,0.0,0.1917,,,,,,,,
20220420-154258,1.9726221717165516e-13,7.914202975227435e-27,0.1918927933219905,2.576905457122861e-26,-167.01,74.29,4396824.94,0.0,0.1804,,,,,,,,
20220420-154308,1.9726221717165516e-13,7.914202975227435e-27,0.1918927933219905,2.576905457122861e-26,-148.48,561.28,31182652.66,0.0,0.1804,,,,,,,,
20220420-154318,2.3618958483714937e-29,-137399108886.71875,416.85419205350627,-6.2806266853954185,-148.48,561.28,31182652.66,0.0,0.1917,,,,,,,,
20220420-154328,2.3618958483714937e-29,-137399108886.71875,416.85419205350627,-6.2806266853954185,-148.48,561.28,31182652.66,0.0,0.1917,,,,,,,,
20220420-154338,1.1210387714598537e-35,7.008681984e+18,-1.7204506112388876e-15,6.045658420817406e-27,-148.48,561.28,31182652.66,0.0,0.1917,,,,,,,,
20220420-154348,4.094231808e+18,-1.6882903298548374e-15,-3.178042964333973e-19,-7.047630280313956e+29,-148.48,561.28,31182652.66,0.0,0.1917,,,,,,,,
20220420-154358,-8.905085573538716e+33,-3.992428406665891e+37,-534979797363.28125,-2.7024651957213208e+42,-148.48,561.28,31182652.66,0.0,0.1804,,,,,,,,
20220420-154408,-8.905085573538716e+33,-3.992428406665891e+37,-534979797363.28125,-2.7024651957213208e+42,-148.48,561.28,31182652.66,0.0,0.1917,,,,,,,,
20220420-154418,0.0,2.8307788432181845e-24,-2.06700544e+19,55181257.42673874,-148.48,561.28,31182652.66,0.0,0.1917,,,,,,,,
20220420-154428,8.15217273470976e+24,0.0018518131906369861,2.3618961286311865e-29,-5096842.534840107,-148.48,561.28,31182652.66,0.0,0.1917,,,,,,,,
20220420-154438,8.15217273470976e+24,0.0018518131906369861,2.3618961286311865e-29,-5096842.534840107,291.15,488.53,37748893.97,0.0,0.1917,,,,,,,,
20220420-154448,8.15217273470976e+24,0.0018518131906369861,2.3618961286311865e-29,-5096842.534840107,1.52,0.01,838860.8,0.0,0.1917,,,,,,,,
20220420-154458,6.296342016e+18,-1.677688039288667e-15,411.0710847271548,1.9618442426150295,1.52,0.01,838860.8,0.0,0.1804,,,,,,,,
20220420-154508,6.296342016e+18,-1.677688039288667e-15,411.0710847271548,1.9618442426150295,1.52,0.01,838860.8,0.0,0.1804,,,,,,,,
20220420-154518,9.179183028196577e+41,-2.3940299254807373e-12,112029403.44810486,91666020.45297623,1.52,0.01,838860.8,0.0,0.1917,,,,,,,,
20220420-154528,-44.56724411738833,523.3662250248017,1.792651269906177e-26,8.928985925238052e-27,1.52,0.01,838860.8,0.0,0.1917,,,,,,,,
20220420-154538,-44.56724411738833,523.3662250248017,1.792651269906177e-26,8.928985925238052e-27,-266.23,2.56,0.0,0.0,0.1917,,,,,,,,
20220420-154548,-44.56724411738833,523.3662250248017,1.792651269906177e-26,8.928985925238052e-27,-266.23,2.56,0.0,0.0,0.1917,,,,,,,,
20220420-154558,-1.1233379290347208e-18,-20.42408020486164,-1.7009067482865673e-27,-1.6741539424332768e-15,-266.23,2.56,0.0,0.0,0.1917,,,,,,,,
20220420-154608,-1.1233379290347208e-18,-20.42408020486164,-1.7009067482865673e-27,-1.6741539424332768e-15,24.15,24.93,99620.84,0.0,0.1917,,,,,,,,
20220420-154618,1.880121786075146e+34,3.2672209555257722e-22,519.7510404286732,432.5287648043741,24.15,24.93,99620.84,0.0,0.1804,,,,,,,,
20220420-154628,1.880121786075146e+34,3.2672209555257722e-22,519.7510404286732,432.5287648043741,24.15,24.93,99620.84,0.0,0.1917,,,,,,,,
20220420-154638,1.880121786075146e+34,3.2672209555257722e-22,519.7510404286732,432.5287648043741,24.15,24.93,99620.84,0.0,0.1917,,,,,,,,
20220420-154648,1.880121786075146e+34,3.2672209555257722e-22,519.7510404286732,432.5287648043741,24.15,24.93,99620.84,0.0,0.1804,,,,,,,,
20220420-154658,3.764594669518848e+25,5.661514845177411e-30,-4.408611780671702e-27,-128.27526063574624,24.15,24.93,99620.84,0.0,0.1917,,,,,,,,
20220420-154708,4.11671843569664e+23,5.6699576684249684e-30,1.401419256252442e-29,3.953062967860309e-33,24.15,24.93,99620.84,0.0,0.1917,,,,,,,,
20220420-154718,4.11671843569664e+23,5.6699576684249684e-30,1.401419256252442e-29,3.953062967860309e-33,0.01,0.0,7221.76,0.0,0.1917,,,,,,,,
20220420-154728,4.11671843569664e+23,5.6699576684249684e-30,1.401419256252442e-29,3.953062967860309e-33,-61.44,5.91,31547351.48,0.0,0.1804,,,,,,,,
20220420-154738,0.0018518487524682437,2.3618947273327222e-29,6.952874496e+18,3.9067220276450873e-31,-61.44,5.91,31547351.48,0.0,0.1804,,,,,,,,
20220420-154748,0.0018518487524682437,2.3618947273327222e-29,6.952874496e+18,3.9067220276450873e-31,-61.44,5.91,31547351.48,0.0,0.1804,,,,,,,,
20220420-154758,84720782.93561935,-6164066.027849913,-1.8229778748632503e+43,2.9391124025899665e-24,-61.44,5.91,31547351.48,0.0,0.1804,,,,,,,,
20220420-154808,84720782.93561935,-6164066.027849913,-1.8229778748632503e+43,2.9391124025899665e-24,-61.44,5.91,31547351.48,0.0,0.1804,,,,,,,,
20220420-154818,84720782.93561935,-6164066.027849913,-1.8229778748632503e+43,2.9391124025899665e-24,0.0,0.0,387970.64,0.0,0.1804,,,,,,,,
20220420-154828,7.568959488e+18,-1.6800104457936376e-15,437.5355615593435,96628569.0665245,0.0,0.0,387970.64,0.0,0.1804,,,,,,,,
20220420-154838,7.568959488e+18,-1.6800104457936376e-15,437.5355615593435,96628569.0665245,0.0,0.0,387970.64,0.0,0.1804,,,,,,,,
20220420-154848,7.568959488e+18,-1.6800104457936376e-15,437.5355615593435,96628569.0665245,24.2,24.72,99627.23,0.0,0.1917,,,,,,,,
20220420-154858,7.568959488e+18,-1.6800104457936376e-15,437.5355615593435,96628569.0665245,24.2,24.72,99627.23,0.0,0.1917,,,,,,,,
20220420-154908,7.568959488e+18,-1.6800104457936376e-15,437.5355615593435,96628569.0665245,24.2,24.72,99627.23,0.0,0.1804,,,,,,,,
20220420-154918,-1.694506624e+18,1.5239023269159269e-28,1.3960641941710246e-29,276960.8108792454,24.2,24.72,99627.23,0.0,0.1804,,,,,,,,
20220420-154928,-34109929687500.0,-0.12501705226597437,-1.4524275431456062e+32,-0.0003194390552855447,24.2,24.72,99627.23,0.0,0.1917,,,,,,,,
20220420-154938,-34109929687500.0,-0.12501705226597437,-1.4524275431456062e+32,-0.0003194390552855447,24.2,24.72,99627.23,0.0,0.1917,,,,,,,,
20220420-154948,1.5721740097864584e-27,1.6009292662718898e-24,0.0018517964939235299,2.3618947273327222e-29,24.2,24.72,99627.23,0.0,0.1917,,,,,,,,
20220420-154958,1.5721740097864584e-27,1.6009292662718898e-24,0.0018517964939235299,2.3618947273327222e-29,23.09,0.0,5255.68,0.0,0.1917,,,,,,,,
20220420-155008,1.5721740097864584e-27,1.6009292662718898e-24,0.0018517964939235299,2.3618947273327222e-29,23.09,0.0,5255.68,0.0,0.1804,,,,,,,,
20220420-155018,1.5721740097864584e-27,1.6009292662718898e-24,0.0018517964939235299,2.3618947273327222e-29,0.0,12.8,0.09,0.0,0.1917,,,,,,,,
20220420-155028,1.5721740097864584e-27,1.6009292662718898e-24,0.0018517964939235299,2.3618947273327222e-29,-266.19,2.56,30054560.94,0.0,0.1917,,,,,,,,
20220420-155038,1.5721740097864584e-27,1.6009292662718898e-24,0.0018517964939235299,2.3618947273327222e-29,-266.19,2.56,30054560.94,0.0,0.1917,,,,,,,,
20220420-155048,1.5721740097864584e-27,1.6009292662718898e-24,0.0018517964939235299,2.3618947273327222e-29,1.52,0.01,838860.8,0.0,0.1917,,,,,,,,
20220420-155058,2964167594.909668,-1.6522921415592738e-15,2.976165960336299e-29,-3.4973703786326774e+33,1.52,0.01,838860.8,0.0,0.1917,,,,,,,,
20220420-155108,2964167594.909668,-1.6522921415592738e-15,2.976165960336299e-29,-3.4973703786326774e+33,1.52,0.01,838860.8,0.0,0.1917,,,,,,,,
20220420-155118,2964167594.909668,-1.6522921415592738e-15,2.976165960336299e-29,-3.4973703786326774e+33,-275.03,135.83,10390167.34,0.0,0.1917,,,,,,,,
20220420-155128,2964167594.909668,-1.6522921415592738e-15,2.976165960336299e-29,-3.4973703786326774e+33,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155138,2964167594.909668,-1.6522921415592738e-15,2.976165960336299e-29,-3.4973703786326774e+33,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155148,87205573.91643524,-6156497.169286013,6.68698281929277e-29,1.794701066879016e-26,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155158,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155208,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155218,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1804,,,,,,,,
20220420-155228,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155238,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155248,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155258,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155308,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1804,,,,,,,,
20220420-155318,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1804,,,,,,,,
20220420-155328,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,24.23,24.83,99623.41,0.0,0.1917,,,,,,,,
20220420-155338,-1.4224099490462525e+47,2.5614868260350237e-23,0.0,-0.0011314788082167349,288.06,135.39,10357710.21,0.0,0.1917,,,,,,,,
20220420-155348,-8.776685940113863e-14,-2.21466016e+17,2.3618955681118008e-29,1.7941566545783543e-26,288.06,135.39,10357710.21,0.0,0.1917,,,,,,,,
20220420-155358,0.0,2.393641376775036e-12,-2.893390930702548e-16,-1.7141578779940835e-23,288.06,135.39,10357710.21,0.0,0.1917,,,,,,,,
20220420-155408,3.254813038284111e-07,157.58594429371442,-7.16337914671843e-16,8.152374306340139e+44,258.22,127.31,7383488.6,0.0,0.1917,,,,,,,,
20220420-155418,0.0,128000000000.0,1.401298464324817e-35,9999999.776482582,258.22,127.31,7383488.6,0.0,0.1917,,,,,,,,
20220420-155428,1.0842023017324751e-10,1.462955596755109e-33,10976492.427289486,1.084202818720358e-10,258.22,127.31,7383488.6,0.0,0.1917,,,,,,,,
20220420-155438,6.938893903907228e-09,8.407790785948902e-35,0.0,2.3618961286311865e-29,258.22,127.31,7383488.6,0.0,0.1917,,,,,,,,
20220420-155448,6.938893903907228e-09,8.407790785948902e-35,0.0,2.3618961286311865e-29,258.22,127.31,7383488.6,0.0,0.1917,,,,,,,,
