time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220420-142544,,,,,,,,0.0,0.1917,,,,,,,,
20220420-142554,25.960376959233145,16.01832266828751,30.095236525085056,13.756752181848242,,,,0.0,0.1917,,,,,,,,
20220420-142604,7.442065630414163,15.912737794110399,27.20015324086944,14.659336855515903,,,,0.0,0.1917,,,,,,,,
20220420-142614,7.442065630414163,15.912737794110399,27.20015324086944,14.659336855515903,24.59,23.23,99818.7,0.0,0.1917,,,,,,,,
20220420-142624,7.442065630414163,15.912737794110399,27.20015324086944,14.659336855515903,24.59,23.23,99818.7,0.0,0.1804,,,,,,,,
20220420-142634,7.442065630414163,15.912737794110399,27.20015324086944,14.659336855515903,24.59,23.23,99818.7,0.0,0.0789,,,,,,,,
20220420-142644,7.442065630414163,15.912737794110399,27.20015324086944,14.659336855515903,24.59,23.2,99816.26,0.0,0.0789,,,,,,,,
20220420-142654,25.74920721087892,10.905947256389936,12.78945394034281,8.320808042583394,24.59,23.2,99816.26,0.0,0.0789,,,,,,,,
20220420-142704,11.086464191123468,16.01151033980841,25.994436825271805,16.81191541536009,24.59,23.2,99816.26,0.0,0.0789,,,,,,,,
20220420-142714,11.086464191123468,16.01151033980841,25.994436825271805,16.81191541536009,24.6,23.25,99810.59,0.0,0.0902,,,,,,,,
20220420-142724,21.249906723141976,18.191338213568997,32.1115756207746,18.33098295378477,24.6,23.25,99810.59,0.0,0.0902,,,,,,,,
20220420-142734,21.883419520918324,14.969280925924977,14.894348865368556,16.655240742124988,24.6,23.25,99810.59,0.0,0.0902,,,,,,,,
20220420-142744,21.883419520918324,14.969280925924977,14.894348865368556,16.655240742124988,24.6,23.07,99798.05,0.0,0.0789,,,,,,,,
20220420-142754,22.217205852825828,14.833041461770335,33.869060445113064,13.092585682272784,24.6,23.07,99798.05,0.0,0.0902,,,,,,,,
20220420-142804,16.192027274541942,18.130030809970776,26.038714295850696,12.632778378929288,24.6,23.07,99798.05,0.0,0.0789,,,,,,,,
20220420-142814,16.192027274541942,18.130030809970776,26.038714295850696,12.632778378929288,24.6,23.07,99798.05,0.0,0.1917,,,,,,,,
20220420-142824,16.192027274541942,18.130030809970776,26.038714295850696,12.632778378929288,24.61,23.06,99813.44,0.0,0.1917,,,,,,,,
20220420-142834,-1.0434081608080128e+44,6.05139062018225e+39,-9.32808087048922e-19,4.044110597969718e-28,24.61,23.06,99813.44,0.0,0.1917,,,,,,,,
