time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220420-145121,0.0,3.5873240686715317e-34,6.428484731059385e-31,1.33912316445675e-25,24.75,22.96,99797.53,0.0,0.789,,,,,,,,
20220420-145131,0.0,3.5873240686715317e-34,6.428484731059385e-31,1.33912316445675e-25,24.75,22.96,99797.53,0.0,0.7783,,,,,,,,
20220420-145141,0.0,3.5873240686715317e-34,6.428484731059385e-31,1.33912316445675e-25,24.75,22.96,99797.53,0.0,0.789,,,,,,,,
20220420-145151,0.0,3.5873240686715317e-34,6.428484731059385e-31,1.33912316445675e-25,24.75,22.98,99789.69,0.0,0.7783,,,,,,,,
20220420-145201,0.0,3.5873240686715317e-34,6.428484731059385e-31,1.33912316445675e-25,24.75,22.98,99789.69,0.0,0.7783,,,,,,,,
20220420-145211,-2.932366852029059e-08,3.99133948919509e+31,1.0463117200728233e+37,-7702.641596551985,24.75,22.98,99789.69,0.0,0.789,,,,,,,,
20220420-145221,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,24.75,22.98,99789.69,0.0,0.789,,,,,,,,
20220420-145231,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,24.75,22.98,99789.69,0.0,0.789,,,,,,,,
20220420-145241,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,-265.53,17.92,0.08,0.0,0.789,,,,,,,,
20220420-145251,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,-265.53,17.92,0.08,0.0,0.7783,,,,,,,,
20220420-145301,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,-265.53,17.92,0.08,0.0,0.789,,,,,,,,
20220420-145311,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,-265.53,17.92,0.08,0.0,0.7783,,,,,,,,
20220420-145321,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,-265.53,17.92,0.08,0.0,0.7783,,,,,,,,
20220420-145331,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,5.91,438.2,33224755.29,0.0,0.789,,,,,,,,
20220420-145341,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,5.91,438.2,33224755.29,0.0,0.789,,,,,,,,
20220420-145351,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,5.91,438.2,33224755.29,0.0,0.789,,,,,,,,
20220420-145401,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,94.79,330.3,25804800.5,0.0,0.7783,,,,,,,,
20220420-145411,-4.5180633330421215e-12,-1.0199480926208e+22,-2.6354595780319768e+35,5.286253478857933e+25,94.79,330.3,25804800.5,0.0,0.789,,,,,,,,
20220420-145421,4.1234608611222067e-32,4.12081373092658e-24,2.26530449948672e+23,-6783901000000000.0,94.79,330.3,25804800.5,0.0,0.7783,,,,,,,,
20220420-145431,4.1234608611222067e-32,4.12081373092658e-24,2.26530449948672e+23,-6783901000000000.0,94.79,330.3,25804800.5,0.0,0.789,,,,,,,,
20220420-145441,18.572807292116522,1.5250745971592424e-28,1.398398477152897e-29,9.80908925027372e-36,94.79,330.3,25804800.5,0.0,0.7783,,,,,,,,
20220420-145451,18.572807292116522,1.5250745971592424e-28,1.398398477152897e-29,9.80908925027372e-36,-289.56,129.22,10331976.04,0.0,0.7783,,,,,,,,
20220420-145501,9.80908925027372e-36,9.629649721936179e-26,1.5276657661755947e-28,1.3982642327600145e-29,-289.56,129.22,10331976.04,0.0,0.789,,,,,,,,
20220420-145511,9.80908925027372e-36,9.629649721936179e-26,1.5276657661755947e-28,1.3982642327600145e-29,-289.56,129.22,10331976.04,0.0,0.789,,,,,,,,
20220420-145521,13.521739283817169,2.6739964240375667e+39,-2.379165726670848e+24,4.36955577428255e-16,-289.56,129.22,10331976.04,0.0,0.7783,,,,,,,,
20220420-145531,13.521739283817169,2.6739964240375667e+39,-2.379165726670848e+24,4.36955577428255e-16,17.92,0.0,4587.52,0.0,0.7783,,,,,,,,
20220420-145541,13.521739283817169,2.6739964240375667e+39,-2.379165726670848e+24,4.36955577428255e-16,17.92,0.0,4587.52,0.0,0.7783,,,,,,,,
20220420-145551,-0.3074606402808655,27254362106.323242,3.117025281957507e-11,-0.217107026800889,17.92,0.0,4587.52,0.0,0.7783,,,,,,,,
20220420-145601,-0.3074606402808655,27254362106.323242,3.117025281957507e-11,-0.217107026800889,17.92,0.0,4587.52,0.0,0.789,,,,,,,,
20220420-145611,-0.3074606402808655,27254362106.323242,3.117025281957507e-11,-0.217107026800889,24.75,22.83,99785.88,0.0,0.7783,,,,,,,,
20220420-145621,-0.007682971446543174,6.0906883120942285e+26,-8060.410436883103,-7.159154497592689e-12,24.75,22.83,99785.88,0.0,0.789,,,,,,,,
20220420-145631,-44463027954.10156,-0.0001394520214364689,1.6640320599731838e-21,1.4025448499389548e-24,24.75,22.83,99785.88,0.0,0.789,,,,,,,,
20220420-145641,-44463027954.10156,-0.0001394520214364689,1.6640320599731838e-21,1.4025448499389548e-24,184.82,398.39,25465342.05,0.0,0.7783,,,,,,,,
20220420-145651,1.398243633672589e-29,3.8518631030168372e-25,39.40377979461118,19.434519771266423,184.82,398.39,25465342.05,0.0,0.789,,,,,,,,
20220420-145701,1.398243633672589e-29,3.8518631030168372e-25,39.40377979461118,19.434519771266423,184.82,398.39,25465342.05,0.0,0.7783,,,,,,,,
20220420-145711,1.398243633672589e-29,3.8518631030168372e-25,39.40377979461118,19.434519771266423,24.74,22.81,99778.5,0.0,0.7783,,,,,,,,
20220420-145721,1.398243633672589e-29,3.8518631030168372e-25,39.40377979461118,19.434519771266423,24.74,22.81,99778.5,0.0,0.7783,,,,,,,,
20220420-145731,1.398243633672589e-29,3.8518631030168372e-25,39.40377979461118,19.434519771266423,24.74,22.81,99778.5,0.0,0.7783,,,,,,,,
20220420-145741,1.398243633672589e-29,3.8518631030168372e-25,39.40377979461118,19.434519771266423,24.74,22.81,99778.5,0.0,0.789,,,,,,,,
20220420-145751,-2.0515575842876375e-18,-8.870008062866438e-19,1.755578588763016e-24,6.072049083087055e+41,24.74,22.81,99778.5,0.0,0.789,,,,,,,,
20220420-145801,1.3844893485458206e-24,1.2611686178923354e-35,-5.116601352295537e-25,9.77391296e+17,24.74,22.81,99778.5,0.0,0.789,,,,,,,,
20220420-145811,1.3844893485458206e-24,1.2611686178923354e-35,-5.116601352295537e-25,9.77391296e+17,24.74,22.81,99778.5,0.0,0.789,,,,,,,,
20220420-145821,1.3844893485458206e-24,1.2611686178923354e-35,-5.116601352295537e-25,9.77391296e+17,24.74,22.81,99778.5,0.0,0.7783,,,,,,,,
20220420-145831,-4.6403548e+16,-1.4616129671966146e-21,1.7608088727135495e+44,-2.8086351920041702e+45,24.74,22.81,99778.5,0.0,0.789,,,,,,,,
20220420-145841,-4.6403548e+16,-1.4616129671966146e-21,1.7608088727135495e+44,-2.8086351920041702e+45,24.74,22.81,99778.5,0.0,0.7783,,,,,,,,
20220420-145851,-4.6403548e+16,-1.4616129671966146e-21,1.7608088727135495e+44,-2.8086351920041702e+45,157.79,437.83,34761964.7,0.0,0.7783,,,,,,,,
20220420-145901,-6.751161597902477e-21,-0.0006345771889730567,1235920906.0668945,-1.356104216545434e+28,157.79,437.83,34761964.7,0.0,0.789,,,,,,,,
20220420-145911,-6.751161597902477e-21,-0.0006345771889730567,1235920906.0668945,-1.356104216545434e+28,149.89,60.65,28540278.55,0.0,0.789,,,,,,,,
20220420-145921,0.0,-6.501033251798097e+32,1.3798989800677626e+37,2.308077438272998e-15,149.89,60.65,28540278.55,0.0,0.7783,,,,,,,,
20220420-145931,0.0,-6.501033251798097e+32,1.3798989800677626e+37,2.308077438272998e-15,-270.91,233.46,1214840.38,0.0,0.789,,,,,,,,
20220420-145941,0.0,-6.501033251798097e+32,1.3798989800677626e+37,2.308077438272998e-15,24.74,2.33,23.11,0.0,0.789,,,,,,,,
20220420-145951,1.4260309974796437e-25,1.4071326299027715e-25,-27.04338264436501,1.3660065101774848e+25,24.74,2.33,23.11,0.0,0.789,,,,,,,,
20220420-150001,-0.00015277469773197078,0.8480889324147256,0.0018518405125317328,-9.471709960014437e-12,24.74,2.33,23.11,0.0,0.789,,,,,,,,
20220420-150011,-0.00015277469773197078,0.8480889324147256,0.0018518405125317328,-9.471709960014437e-12,24.74,2.33,23.11,0.0,0.7783,,,,,,,,
20220420-150021,8.407790785948902e-36,2547418832.7789307,6.428484731059385e-31,-1.5414288873999565e+26,24.74,2.33,23.11,0.0,0.7783,,,,,,,,
20220420-150031,8.407790785948902e-36,2547418832.7789307,6.428484731059385e-31,-1.5414288873999565e+26,24.74,2.33,23.11,0.0,0.0902,,,,,,,,
20220420-150041,8.407790785948902e-36,2547418832.7789307,6.428484731059385e-31,-1.5414288873999565e+26,24.74,2.33,23.11,0.0,0.0902,,,,,,,,
20220420-150051,44694.843381876126,3.8759354029536195e-13,105432100.59404373,4091716.8371379375,24.74,2.33,23.11,0.0,0.0789,,,,,,,,
20220420-150101,44694.843381876126,3.8759354029536195e-13,105432100.59404373,4091716.8371379375,-222.43,591.45,25545792.08,0.0,0.0789,,,,,,,,
20220420-150111,44694.843381876126,3.8759354029536195e-13,105432100.59404373,4091716.8371379375,-222.43,591.45,25545792.08,0.0,0.0902,,,,,,,,
20220420-150121,44694.843381876126,3.8759354029536195e-13,105432100.59404373,4091716.8371379375,199.92,151.36,34099586.63,0.0,0.0902,,,,,,,,
20220420-150131,44694.843381876126,3.8759354029536195e-13,105432100.59404373,4091716.8371379375,199.92,151.36,34099586.63,0.0,0.0902,,,,,,,,
20220420-150141,4.0726654823168995e-24,3.294750131159472e+34,1.7246317933398906e-12,9.674391975664353e-26,199.92,151.36,34099586.63,0.0,0.0789,,,,,,,,
20220420-150151,9.674390827720651e-26,1.4214392226717442e-25,-2.360366006395548e-18,-3.356463693640691e-26,199.92,151.36,34099586.63,0.0,0.0902,,,,,,,,
20220420-150201,9.674390827720651e-26,1.4214392226717442e-25,-2.360366006395548e-18,-3.356463693640691e-26,199.92,151.36,34099586.63,0.0,0.0789,,,,,,,,
20220420-150211,27.329580376544982,9.771755848930752,1.7246507764887138e-12,9.674388531833247e-26,199.92,151.36,34099586.63,0.0,0.0789,,,,,,,,
20220420-150221,2.812411904e+18,-2.517591203305873e-15,-9.548418608248174e-06,1.3980603438334553e-29,199.92,151.36,34099586.63,0.0,0.0902,,,,,,,,
20220420-150231,1.5280378389438423e-28,9.80908925027372e-36,2.5111268480700722e-33,4.362160203296103e-16,199.92,151.36,34099586.63,0.0,0.0902,,,,,,,,
20220420-150241,1.5280378389438423e-28,9.80908925027372e-36,2.5111268480700722e-33,4.362160203296103e-16,279.55,453.71,40897759.31,0.0,0.0789,,,,,,,,
20220420-150251,4019055.9811890125,4133724.1418659687,-2.40914491694333e-15,6.029286160753915e-26,279.55,453.71,40897759.31,0.0,0.0902,,,,,,,,
20220420-150301,6.528311582122966e+35,4.680873472e+18,3640593.960881233,1802330.8366537094,279.55,453.71,40897759.31,0.0,0.0789,,,,,,,,
20220420-150311,2.5111268480700722e-33,114934.4170698896,6.428484731059385e-31,9.629649721936179e-26,279.55,453.71,40897759.31,0.0,0.0902,,,,,,,,
20220420-150321,2.5111268480700722e-33,114934.4170698896,6.428484731059385e-31,9.629649721936179e-26,279.55,453.71,40897759.31,0.0,0.0902,,,,,,,,
20220420-150331,-1.8856265477014286e-16,-1.046165804067983e-21,3.84863664340992e+23,4906128.626316786,279.55,453.71,40897759.31,0.0,0.0789,,,,,,,,
20220420-150341,-1.8856265477014286e-16,-1.046165804067983e-21,3.84863664340992e+23,4906128.626316786,279.55,453.71,40897759.31,0.0,0.0789,,,,,,,,
20220420-150351,4.246603069191224e-06,518931.8908378482,1.8208472245436673e-32,1.5108783174752407e-24,279.55,453.71,40897759.31,0.0,0.9475,,,,,,,,
20220420-150401,4.246603069191224e-06,518931.8908378482,1.8208472245436673e-32,1.5108783174752407e-24,76.51,18.51,8393842.49,0.0,0.1917,,,,,,,,
20220420-150411,4.246603069191224e-06,518931.8908378482,1.8208472245436673e-32,1.5108783174752407e-24,76.51,18.51,8393842.49,0.0,0.1917,,,,,,,,
20220420-150421,-2.666989870241664e-20,3.60241056004233e-27,1.407266020960941e-25,1.4115452106987928e-25,76.51,18.51,8393842.49,0.0,0.1804,,,,,,,,
20220420-150431,-2.666989870241664e-20,3.60241056004233e-27,1.407266020960941e-25,1.4115452106987928e-25,76.51,18.51,8393842.49,0.0,0.1917,,,,,,,,
20220420-150441,-2.666989870241664e-20,3.60241056004233e-27,1.407266020960941e-25,1.4115452106987928e-25,154.1,61.27,40741128.27,0.0,0.1804,,,,,,,,
20220420-150451,12.322834308520214,5.59261881249995,21.798269855821673,-1.268621605069237e-24,154.1,61.27,40741128.27,0.0,0.1804,,,,,,,,
20220420-150501,31.28732828372449,9.986332649702945,30.881995627396464,9.424345748243468,154.1,61.27,40741128.27,0.0,0.1917,,,,,,,,
20220420-150511,31.28732828372449,9.986332649702945,30.881995627396464,9.424345748243468,154.1,61.27,40741128.27,0.0,0.1804,,,,,,,,
20220420-150521,31.28732828372449,9.986332649702945,30.881995627396464,9.424345748243468,154.1,61.27,40741128.27,0.0,0.1804,,,,,,,,
20220420-150531,4.3814731776e+20,-6.470770844442813e-25,-3.3595063184227754e-26,-9.548418608248174e-06,154.1,61.27,40741128.27,0.0,0.1917,,,,,,,,
20220420-150541,4.3814731776e+20,-6.470770844442813e-25,-3.3595063184227754e-26,-9.548418608248174e-06,154.1,61.27,40741128.27,0.0,0.1917,,,,,,,,
20220420-150551,1.0587911840678754e-13,4.023106640486232e-24,5.535241037960173e-31,1.3979084430799225e-29,154.1,61.27,40741128.27,0.0,0.1917,,,,,,,,
20220420-150601,1.0587911840678754e-13,4.023106640486232e-24,5.535241037960173e-31,1.3979084430799225e-29,24.72,23.01,99770.78,0.0,0.1917,,,,,,,,
20220420-150611,1.0587911840678754e-13,4.023106640486232e-24,5.535241037960173e-31,1.3979084430799225e-29,24.72,23.01,99770.78,0.0,0.1917,,,,,,,,
20220420-150621,1.7246669323600528e-12,9.674388531833247e-26,1.450677578349785e-24,25.251933877257215,24.72,23.01,99770.78,0.0,0.1804,,,,,,,,
20220420-150631,1.7246669323600528e-12,9.674388531833247e-26,1.450677578349785e-24,25.251933877257215,24.72,23.01,99770.78,0.0,0.1804,,,,,,,,
20220420-150641,10.694776619857294,1.1730383262490454e-07,7.330908858266522e-09,1.1210387714598537e-35,24.72,23.01,99770.78,0.0,0.1804,,,,,,,,
20220420-150651,10.694776619857294,1.1730383262490454e-07,7.330908858266522e-09,1.1210387714598537e-35,0.0,17.92,0.0,0.0,0.1804,,,,,,,,
20220420-150701,-2011.6567611694336,3.0029401681215193e-05,0.6491180926104789,2.32169098237525e+44,0.0,17.92,0.0,0.0,0.1917,,,,,,,,
20220420-150711,-2011.6567611694336,3.0029401681215193e-05,0.6491180926104789,2.32169098237525e+44,0.0,17.92,0.0,0.0,0.1917,,,,,,,,
20220420-150721,0.6096703697444639,-2.9702854954086677e-28,958083125000000.0,1.8802371486045718e-16,0.0,17.92,0.0,0.0,0.1804,,,,,,,,
20220420-150731,0.6096703697444639,-2.9702854954086677e-28,958083125000000.0,1.8802371486045718e-16,0.0,17.92,0.0,0.0,0.1917,,,,,,,,
20220420-150741,0.6096703697444639,-2.9702854954086677e-28,958083125000000.0,1.8802371486045718e-16,0.0,17.92,0.0,0.0,0.1917,,,,,,,,
20220420-150751,-2660.003701748792,2.3196985921584227e+44,1.4078643292184103e-25,1.4113096526511475e-25,0.0,17.92,0.0,0.0,0.1917,,,,,,,,
20220420-150801,-2660.003701748792,2.3196985921584227e+44,1.4078643292184103e-25,1.4113096526511475e-25,0.0,17.92,0.0,0.0,0.1917,,,,,,,,
20220420-150811,-2662.721499291365,1.0860063098517332e-33,2.5111268480700722e-33,1.4411518807585587e+26,0.0,17.92,0.0,0.0,0.1804,,,,,,,,
20220420-150821,-2662.721499291365,1.0860063098517332e-33,2.5111268480700722e-33,1.4411518807585587e+26,-86.66,92.66,1213432.93,0.0,0.1917,,,,,,,,
20220420-150831,2.2524049862921008e-23,-18687.545889406465,3.550034688e+18,-2.3914746298816055e-15,-86.66,92.66,1213432.93,0.0,0.1804,,,,,,,,
20220420-150841,1.3980292350075473e-29,2021448.9195495844,1.4687485999417699e-24,51983.632147312164,-86.66,92.66,1213432.93,0.0,0.1804,,,,,,,,
20220420-150851,1.3980292350075473e-29,2021448.9195495844,1.4687485999417699e-24,51983.632147312164,0.07,0.0,9026928.64,0.0,0.1917,,,,,,,,
20220420-150901,9.632487438767461e-26,1.4294799943322273e-25,1.4087342409557669e-25,1.4107301706703906e-25,0.07,0.0,9026928.64,0.0,0.1917,,,,,,,,
20220420-150911,2.829780736e+18,-2.415405317087164e-15,9.629649721936179e-26,0.0,0.07,0.0,9026928.64,0.0,0.1804,,,,,,,,
20220420-150921,2.829780736e+18,-2.415405317087164e-15,9.629649721936179e-26,0.0,-263.68,203.95,1620162.58,0.0,0.1917,,,,,,,,
20220420-150931,2.10113312e+17,9237298000000000.0,1.5239295681580733e-28,1.398019425918297e-29,-263.68,203.95,1620162.58,0.0,0.1917,,,,,,,,
20220420-150941,1.4115332720842922e-25,-1.2552042496e+19,4.673330378523265e-33,2.1479424e+18,-263.68,203.95,1620162.58,0.0,0.1917,,,,,,,,
20220420-150951,1.4282089910654007e-25,33148.502552649006,46781130.13505936,1.4273522806806168e-25,-263.68,203.95,1620162.58,0.0,0.1804,,,,,,,,
20220420-151001,1.3393356488359855e-25,2.137195957503551e+28,270.4522614749294,-8.946175703272037e-18,-263.68,203.95,1620162.58,0.0,0.1917,,,,,,,,
20220420-151011,1.3393356488359855e-25,2.137195957503551e+28,270.4522614749294,-8.946175703272037e-18,0.0,0.07,1174405.12,0.0,0.1917,,,,,,,,
20220420-151021,3438295.563682914,2807094.9483662844,1.5229153796276609e-24,20.85822004005422,0.0,0.07,1174405.12,0.0,0.1917,,,,,,,,
20220420-151031,3438295.563682914,2807094.9483662844,1.5229153796276609e-24,20.85822004005422,-43.45,361.3,8634273.78,0.0,0.1917,,,,,,,,
20220420-151041,3438295.563682914,2807094.9483662844,1.5229153796276609e-24,20.85822004005422,-43.45,361.3,8634273.78,0.0,0.1917,,,,,,,,
20220420-151051,104086734.354496,-178837707519.53125,-3.357785550813515e-26,-4.007790336e+18,-43.45,361.3,8634273.78,0.0,0.1804,,,,,,,,
20220420-151101,104086734.354496,-178837707519.53125,-3.357785550813515e-26,-4.007790336e+18,151.74,555.81,28204734.23,0.0,0.1917,,,,,,,,
20220420-151111,28.71581550323299,9.674381644171035e-26,0.0,9.80908925027372e-36,151.74,555.81,28204734.23,0.0,0.1917,,,,,,,,
20220420-151121,28.71581550323299,9.674381644171035e-26,0.0,9.80908925027372e-36,18.51,451.79,34768943.44,0.0,0.1917,,,,,,,,
20220420-151131,2.5111268480700722e-33,-3.912327350974465,7.308637590245257e-18,-1.2075300952205648e-15,18.51,451.79,34768943.44,0.0,0.1917,,,,,,,,
20220420-151141,2.5111268480700722e-33,-3.912327350974465,7.308637590245257e-18,-1.2075300952205648e-15,18.51,451.79,34768943.44,0.0,0.1917,,,,,,,,
20220420-151151,2.5111268480700722e-33,-3.912327350974465,7.308637590245257e-18,-1.2075300952205648e-15,24.73,23.01,99768.8,0.0,0.1804,,,,,,,,
20220420-151201,-3.491690198813556e+38,3.6764336128e+20,-3.47877385699328e+23,2.4404751588829065e-14,24.73,23.01,99768.8,0.0,0.1917,,,,,,,,
20220420-151211,-3.491690198813556e+38,3.6764336128e+20,-3.47877385699328e+23,2.4404751588829065e-14,24.73,23.01,99768.8,0.0,0.1917,,,,,,,,
20220420-151221,9.629649721936179e-26,7.6431090515968e+22,-467354.3444368988,1.0666152074431745e+29,24.73,23.01,99768.8,0.0,0.1804,,,,,,,,
20220420-151231,1.4113049460819694e-25,-2.488191247670057e+47,-0.00012166668768385375,-542030578613.28125,24.73,23.01,99768.8,0.0,0.1917,,,,,,,,
20220420-151241,1.4113049460819694e-25,-2.488191247670057e+47,-0.00012166668768385375,-542030578613.28125,24.73,22.97,99736.55,0.0,0.1917,,,,,,,,
20220420-151251,9.80908925027372e-36,0.042555282214751244,-7.147758828814391e+44,-8.110267278765976e+29,24.73,22.97,99736.55,0.0,0.1917,,,,,,,,
20220420-151301,9.80908925027372e-36,0.042555282214751244,-7.147758828814391e+44,-8.110267278765976e+29,24.73,22.97,99736.55,0.0,0.1917,,,,,,,,
20220420-151311,1.52667846732957e-28,1.5005398032348466e+44,-0.0006326643852902492,-0.0001394520214364689,24.73,22.97,99736.55,0.0,0.1804,,,,,,,,
20220420-151321,1.52667846732957e-28,1.5005398032348466e+44,-0.0006326643852902492,-0.0001394520214364689,24.73,22.97,99736.55,0.0,0.1917,,,,,,,,
20220420-151331,1.52667846732957e-28,1.5005398032348466e+44,-0.0006326643852902492,-0.0001394520214364689,24.73,22.97,99736.55,0.0,0.1917,,,,,,,,
20220420-151341,1.52667846732957e-28,1.5005398032348466e+44,-0.0006326643852902492,-0.0001394520214364689,24.73,22.97,99736.55,0.0,0.1917,,,,,,,,
20220420-151351,-3.8193674432992694e-05,2.4796009957390782e-29,-2.340835873438432e-15,-3.253347964539669e-15,24.73,22.97,99736.55,0.0,0.8572,,,,,,,,
20220420-151401,-3.8193674432992694e-05,2.4796009957390782e-29,-2.340835873438432e-15,-3.253347964539669e-15,17.92,0.0,4587.52,0.0,0.8911,,,,,,,,
20220420-151411,1.5241385297850735e-28,1.3977831669972118e-29,0.0018518069022643857,3.9558655647889586e-33,17.92,0.0,4587.52,0.0,0.8911,,,,,,,,
20220420-151421,6.218429952e+18,-2.3105941017758793e-15,9.674379348283631e-26,1.4282243735110071e-25,17.92,0.0,4587.52,0.0,0.4624,,,,,,,,
20220420-151431,6.218429952e+18,-2.3105941017758793e-15,9.674379348283631e-26,1.4282243735110071e-25,157.7,133.19,18320259.62,0.0,0.451,,,,,,,,
20220420-151441,6.218429952e+18,-2.3105941017758793e-15,9.674379348283631e-26,1.4282243735110071e-25,157.7,133.19,18320259.62,0.0,0.451,,,,,,,,
20220420-151451,-8.603229184e+18,28614.407710847445,-3.355560835919088e-26,1.4269180135781597e-25,157.7,133.19,18320259.62,0.0,0.4624,,,,,,,,
20220420-151501,0.0,9.80908925027372e-36,1.0740949818446502e-18,3.0158302738883986e-29,157.7,133.19,18320259.62,0.0,0.451,,,,,,,,
20220420-151511,0.0,9.80908925027372e-36,1.0740949818446502e-18,3.0158302738883986e-29,24.73,23.0,13353759.26,0.0,0.4624,,,,,,,,
20220420-151521,9.629660053429497e-26,1.429013584806115e-25,-6.7074955359597134e-18,6.161580915068509e+31,24.73,23.0,13353759.26,0.0,0.4624,,,,,,,,
20220420-151531,9.629660053429497e-26,1.429013584806115e-25,-6.7074955359597134e-18,6.161580915068509e+31,22.97,137.34,3863348.72,0.0,0.451,,,,,,,,
20220420-151541,-3.0144434115457488e-15,2.5111268480700722e-33,-1.1234507809101075e+46,-11338.704098307062,22.97,137.34,3863348.72,0.0,0.451,,,,,,,,
20220420-151551,-728242397.3083496,1.4068767532516013e-25,1.4260034468307963e-25,1.4085823680039956e-25,22.97,137.34,3863348.72,0.0,0.451,,,,,,,,
20220420-151601,-728242397.3083496,1.4068767532516013e-25,1.4260034468307963e-25,1.4085823680039956e-25,-305.14,218.1,16144911.25,0.0,0.451,,,,,,,,
20220420-151611,-728242397.3083496,1.4068767532516013e-25,1.4260034468307963e-25,1.4085823680039956e-25,-305.14,218.1,16144911.25,0.0,0.451,,,,,,,,
20220420-151621,-728242397.3083496,1.4068767532516013e-25,1.4260034468307963e-25,1.4085823680039956e-25,-305.14,218.1,16144911.25,0.0,0.4624,,,,,,,,
20220420-151631,-728242397.3083496,1.4068767532516013e-25,1.4260034468307963e-25,1.4085823680039956e-25,-305.14,218.1,16144911.25,0.0,0.451,,,,,,,,
20220420-151641,1.4085669855583891e-25,1.410267090181014e-25,7.155282192566094e-31,0.0,-305.14,218.1,16144911.25,0.0,0.4624,,,,,,,,
20220420-151651,1.4085669855583891e-25,1.410267090181014e-25,7.155282192566094e-31,0.0,-305.14,218.1,16144911.25,0.0,0.4624,,,,,,,,
20220420-151701,1.4085669855583891e-25,1.410267090181014e-25,7.155282192566094e-31,0.0,-305.14,218.1,16144911.25,0.0,0.451,,,,,,,,
