time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220414-180417,,,,,,,,0.0,0.1917,,,,,,,,
20220414-180427,68.08553365544867,653.0935365844925,-18.456663752886016,449.3539904615318,,,,0.0,0.1804,,,,,,,,
20220414-180437,85.54118124948218,652.2265607600275,-18.504346499526036,450.65445419822936,,,,0.0,0.1804,,,,,,,,
20220414-180447,85.54118124948218,652.2265607600275,-18.504346499526036,450.65445419822936,-140.94,27.54,68566.95,0.0,0.1917,,,,,,,,
