time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220511-171805,,,,,,,,0.0,1.16184,,,,,,,,
20220511-171815,437.7318703063793,-2.4179049873396252,-9.533223988000827,-3.9591108169645395,,,,0.0,1.06032,,,,,,,,
20220511-171825,662.9522886214545,-1.7060551860126338,-0.761406937499487,-3.9557046527249895,,,,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-171835,662.9522886214545,-1.7060551860126338,-0.761406937499487,-3.9557046527249895,24.46,33.99,98745.83,0.0,0.28200000000000003,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-171845,850.8159226039425,56.703090223209074,-100.94688462913837,-3.9659227013544296,24.46,33.99,98745.83,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-171855,392.74229379770986,22.05405991162479,-31.437931369282524,-3.9693288655939796,24.46,33.99,98745.83,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-171905,392.74229379770986,22.05405991162479,-31.437931369282524,-3.9693288655939796,24.46,33.7,98741.14,0.0,0.28200000000000003,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-171915,683.5653039161116,19.55066331049693,2.5665194414159487,-3.9522989325746494,24.46,33.7,98741.14,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-171925,646.1028760895715,11.216231499133755,14.010611337766932,-3.9591108169645395,24.46,33.7,98741.14,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-171935,646.1028760895715,11.216231499133755,14.010611337766932,-3.9591108169645395,24.46,34.03,98740.98,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-171945,599.7509333610651,17.32315269009632,5.725565799252763,-3.9659227013544296,24.46,34.03,98740.98,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-171955,611.1848165346601,24.915081553444907,11.010511613562812,-3.9659227013544296,24.46,34.03,98740.98,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172005,611.1848165346601,24.915081553444907,11.010511613562812,-3.9659227013544296,24.46,34.14,98742.02,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172015,601.763872509764,20.177363779794177,16.22591661032402,-3.9693288655939796,24.46,34.14,98742.02,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172025,669.1273028991418,33.09965279640892,23.716234309745232,-3.9625169812040895,24.46,34.14,98742.02,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172035,669.1273028991418,33.09965279640892,23.716234309745232,-3.9625169812040895,24.46,34.38,98740.06,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172045,696.7668468860211,37.04377604663023,12.301944352088867,-3.9591108169645395,24.46,34.38,98740.06,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172055,736.86544510565,41.08667539526323,-9.861048866355304,-3.9488927683350994,24.46,34.38,98740.06,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172105,736.86544510565,41.08667539526323,-9.861048866355304,-3.9488927683350994,24.46,34.09,98741.28,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172115,709.8900596247404,63.43671543618257,-17.19241993214382,-3.9522989325746494,24.46,34.09,98741.28,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172125,549.6557946571556,45.44292053765275,-1.387256531870662,-3.9591108169645395,24.46,34.09,98741.28,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172135,549.6557946571556,45.44292053765275,-1.387256531870662,-3.9591108169645395,24.45,34.23,98737.37,0.0,0.28200000000000003,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172145,655.1151159328583,31.294483449073596,15.133165831571205,-3.9557046527249895,24.45,34.23,98737.37,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172155,714.7742735469365,32.95659922741834,-1.2183765107920408,-3.9659227013544296,24.45,34.23,98737.37,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172205,714.7742735469365,32.95659922741834,-1.2183765107920408,-3.9659227013544296,24.47,34.33,98739.47,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172215,615.2174591989024,37.3196584746438,13.394695130841683,-3.9591108169645395,24.47,34.33,98739.47,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172225,626.8080596782966,49.560750170485335,15.987497548053398,-3.9557046527249895,24.47,34.33,98739.47,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172235,626.8080596782966,49.560750170485335,15.987497548053398,-3.9557046527249895,24.46,34.43,98737.28,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172245,614.2740289760695,32.650060433070394,17.467678858906766,-3.9625169812040895,24.46,34.43,98737.28,0.0,0.28200000000000003,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172255,633.7221520880121,45.565535344849195,5.139453307378972,-3.9522989325746494,24.46,34.43,98737.28,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172305,633.7221520880121,45.565535344849195,5.139453307378972,-3.9522989325746494,24.47,34.44,98740.16,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172315,564.849869988393,47.60912375445514,15.917960283218235,-3.9727345857443197,24.47,34.44,98740.16,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172325,640.6601187336491,29.482501773259173,9.301844627884748,-3.9625169812040895,24.47,34.44,98740.16,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172335,640.6601187336491,29.482501773259173,9.301844627884748,-3.9625169812040895,24.46,34.44,98736.17,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
20220511-172345,616.361887750827,45.25900010321493,10.40452879408349,-3.9625169812040895,24.46,34.44,98736.17,0.0,0.29328,221.0,-1415.0,169.0,10000.0,-500.0,0.0,26.0,0.0
