time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220420-162057,,,,,,,,0.0,0.4963,,,,,,,,
20220420-162107,-44.56724411738833,509.3676804790448,426.05739736245596,-17.247881345383576,,,,0.0,0.1917,,,,,,,,
20220420-162117,-38.010732339444075,518.5978579902439,407.63106312624586,-19.15523029083488,,,,0.0,0.1804,,,,,,,,
20220420-162127,-38.010732339444075,518.5978579902439,407.63106312624586,-19.15523029083488,24.48,24.32,99619.98,0.0,0.1804,,,,,,,,
20220420-162137,-38.010732339444075,518.5978579902439,407.63106312624586,-19.15523029083488,24.48,24.32,99619.98,0.0,0.1804,,,,,,,,
20220420-162147,9.141096546304e+21,-2.587306204680663e+38,8.149586129613947e-30,1.8367099231598242e-29,24.48,24.32,99619.98,0.0,0.1917,,,,,,,,
20220420-162157,6.21070592e+18,3.3280838527714405e-33,1.0842063083885672e-10,1.8875490314455286e-33,204.61,361.02,11946039.05,0.0,0.1917,,,,,,,,
20220420-162207,6.21070592e+18,3.3280838527714405e-33,1.0842063083885672e-10,1.8875490314455286e-33,204.61,361.02,11946039.05,0.0,0.1804,,,,,,,,
20220420-162217,6.21070592e+18,3.3280838527714405e-33,1.0842063083885672e-10,1.8875490314455286e-33,204.61,361.02,11946039.05,0.0,0.1917,,,,,,,,
20220420-162227,9.168855936413843e-27,6.162975822039155e-24,-4.1387754903186563e-22,1.34217728e+17,204.61,361.02,11946039.05,0.0,0.1917,,,,,,,,
20220420-162237,9.168855936413843e-27,6.162975822039155e-24,-4.1387754903186563e-22,1.34217728e+17,204.61,361.02,11946039.05,0.0,0.1804,,,,,,,,
20220420-162247,0.0,0.0,3.587324068671532e-33,4600.000011123484,204.61,361.02,11946039.05,0.0,0.1917,,,,,,,,
20220420-162257,0.0,0.0,3.587324068671532e-33,4600.000011123484,204.61,361.02,11946039.05,0.0,0.1917,,,,,,,,
20220420-162307,0.0,0.0,3.587324068671532e-33,4600.000011123484,0.0,3.33,10758389.76,0.0,0.1804,,,,,,,,
20220420-162317,0.0,0.0,3.587324068671532e-33,4600.000011123484,0.0,3.33,10758389.76,0.0,0.1917,,,,,,,,
20220420-162327,0.0,0.0,3.587324068671532e-33,4600.000011123484,0.0,3.33,10758389.76,0.0,0.1917,,,,,,,,
20220420-162337,-29.802322387695312,0.0,2.3003715590356197e-32,6.162975822039155e-24,0.0,3.33,10758389.76,0.0,0.1917,,,,,,,,
