time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220420-143717,,,,,,,,0.0,0.0902,,,,,,,,
20220420-143727,,,,,,,,0.0,0.0902,,,,,,,,
20220420-143737,4.58182424027117e-10,0.0,3.5873240686715317e-34,0.0,,,,0.0,0.0902,,,,,,,,
20220420-143747,4.58182424027117e-10,0.0,3.5873240686715317e-34,0.0,,,,0.0,0.0902,,,,,,,,
20220420-143757,4.58182424027117e-10,0.0,3.5873240686715317e-34,0.0,,,,0.0,0.0902,,,,,,,,
20220420-143807,2.324736263905785e-17,1.403075310777581e-30,3.5873240686715317e-34,6000.000212225132,,,,0.0,0.1917,,,,,,,,
20220420-143817,7.450580596923828,1.401298464324817e-36,1.7246366401012923e-12,9.674395419495459e-26,,,,0.0,0.1804,,,,,,,,
20220420-143827,-1.51732604633088e+23,2.159961452910273e-32,-1.0532383883264e+23,6.428484731059385e-31,,,,0.0,0.1917,,,,,,,,
20220420-143837,-1.51732604633088e+23,2.159961452910273e-32,-1.0532383883264e+23,6.428484731059385e-31,,,,0.0,0.1917,,,,,,,,
20220420-143847,6.607850934492961e-31,-1.51732604633088e+23,2.5111268480700722e-33,6.607850934492961e-31,,,,0.0,0.1917,,,,,,,,
20220420-143857,6.607850934492961e-31,-1.51732604633088e+23,2.5111268480700722e-33,6.607850934492961e-31,0.07,81.92,0.64,0.0,0.1804,,,,,,,,
20220420-143907,6.607850934492961e-31,-1.51732604633088e+23,2.5111268480700722e-33,6.607850934492961e-31,0.07,81.92,0.64,0.0,0.1917,,,,,,,,
20220420-143917,6.607850934492961e-31,-1.51732604633088e+23,2.5111268480700722e-33,6.607850934492961e-31,0.07,81.92,0.64,0.0,0.1917,,,,,,,,
20220420-143927,6.607850934492961e-31,-1.51732604633088e+23,2.5111268480700722e-33,6.607850934492961e-31,0.07,81.92,0.64,0.0,0.1917,,,,,,,,
