time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220420-173607,,,,,,,,0.0,0.1917,,,,,,,,
20220420-173617,-39.20282765079719,470.0626732301316,413.3530921990314,-7.268360580070521,,,,0.0,0.1804,,,,,,,,
20220420-173627,-31.709671333146616,518.7341116652533,387.70608057348,-13.228825146427425,,,,0.0,0.1917,,,,,,,,
20220420-173637,-31.709671333146616,518.7341116652533,387.70608057348,-13.228825146427425,,,,0.0,0.1804,,,,,,,,
20220420-173647,-31.709671333146616,518.7341116652533,387.70608057348,-13.228825146427425,,,,0.0,0.1804,,,,,,,,
20220420-173657,-31.709671333146616,518.7341116652533,387.70608057348,-13.228825146427425,,,,0.0,0.1917,,,,,,,,
