time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220420-141610,,,,,,,,0.0,0,,,,,,,,
20220420-141620,15.14298553217941,289.3652322200069,-219.57670526262518,107.53699797305671,,,,0.0,0,,,,,,,,
20220420-141630,19.27443982197019,15.23154047333719,34.2471260239563,24.81596794723373,,,,0.0,0,,,,,,,,
20220420-141640,19.27443982197019,15.23154047333719,34.2471260239563,24.81596794723373,24.48,23.23,99807.81,0.0,0,,,,,,,,
20220420-141650,25.473323006508508,21.985599119034305,28.00055831642112,14.696801997615694,24.48,23.23,99807.81,0.0,0,,,,,,,,
20220420-141700,21.57347545050925,17.71109481296662,28.69537851779569,6.975446442680777,24.48,23.23,99807.81,0.0,0,,,,,,,,
20220420-141710,21.57347545050925,17.71109481296662,28.69537851779569,6.975446442680777,24.49,23.16,99803.38,0.0,0,,,,,,,,
20220420-141720,17.52376554975399,18.722669636872524,16.256741730558133,13.531957776535819,24.49,23.16,99803.38,0.0,0,,,,,,,,
20220420-141730,17.159326404225794,11.750629802520507,22.860936255142406,21.382740911235487,24.49,23.16,99803.38,0.0,0,,,,,,,,
20220420-141740,17.159326404225794,11.750629802520507,22.860936255142406,21.382740911235487,24.49,23.19,99802.19,0.0,0.0789,,,,,,,,
20220420-141750,15.97745047376975,16.67567595120545,15.708378597878436,6.1239515680711065,24.49,23.19,99802.19,0.0,0.0789,,,,,,,,
20220420-141800,17.918859285259714,17.009462283112953,35.657201635785896,11.825561863076928,24.49,23.19,99802.19,0.0,0.0789,,,,,,,,
20220420-141810,17.918859285259714,17.009462283112953,35.657201635785896,11.825561863076928,24.5,23.21,99795.28,0.0,0.1804,,,,,,,,
20220420-141820,11.328288529455222,15.24175985423426,26.607512637610853,10.006768746961825,24.5,23.21,99795.28,0.0,0.1804,,,,,,,,
20220420-141830,27.772358635047567,17.61572754332974,30.837739473099646,17.949513875237244,24.5,23.21,99795.28,0.0,0.1804,,,,,,,,
20220420-141840,27.772358635047567,17.61572754332974,30.837739473099646,17.949513875237244,24.5,23.13,99807.88,0.0,0.1804,,,,,,,,
20220420-141850,17.322813405939996,6.532669072356612,32.89495253966379,42.30907890701019,24.5,23.13,99807.88,0.0,0.1804,,,,,,,,
20220420-141900,29.158591985378735,18.40932029040232,26.157923826986007,19.29828030711178,24.5,23.13,99807.88,0.0,0.1804,,,,,,,,
20220420-141910,29.158591985378735,18.40932029040232,26.157923826986007,19.29828030711178,24.51,23.15,99825.78,0.0,0.1804,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-141920,29.158591985378735,18.40932029040232,26.157923826986007,19.29828030711178,24.51,23.15,99825.78,0.0,0.1917,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-141930,24.557113675882647,20.89909223457198,26.065961833410256,15.725408530897766,24.51,23.15,99825.78,0.0,0.1804,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-141940,24.557113675882647,20.89909223457198,26.065961833410256,15.725408530897766,24.52,23.17,99800.2,0.0,0.1804,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-141950,19.88751563430924,12.905257307238571,20.06803256904277,6.961822673900997,24.52,23.17,99800.2,0.0,0.1917,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-142000,3.518376923139499,16.634805533044528,26.634761951527253,5.051068008299353,24.52,23.17,99800.2,0.0,0.1917,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-142010,3.518376923139499,16.634805533044528,26.634761951527253,5.051068008299353,24.52,23.2,99799.23,0.0,0.1804,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-142020,26.018279086770235,16.71654814572321,16.229492416641733,18.41272556646345,24.52,23.2,99799.23,0.0,0.1804,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-142030,21.67224799620726,17.56463774427175,22.765568985505524,11.304446267956791,24.52,23.2,99799.23,0.0,0.1804,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-142040,21.67224799620726,17.56463774427175,22.765568985505524,11.304446267956791,24.53,23.21,99781.01,0.0,0.1804,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-142050,21.396363791836848,17.285346487483366,18.787384092888715,23.97128540110316,24.53,23.21,99781.01,0.0,0.1804,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-142100,16.645023137584758,17.002649954633853,21.62797052562837,5.275862413611776,24.53,23.21,99781.01,0.0,0.1917,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-142110,16.645023137584758,17.002649954633853,21.62797052562837,5.275862413611776,24.53,23.21,99781.01,0.0,0.1917,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
20220420-142120,16.645023137584758,17.002649954633853,21.62797052562837,5.275862413611776,24.53,23.28,99811.48,0.0,0.1917,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
